
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001814                       # Number of seconds simulated (Second)
simTicks                                   1813742800                       # Number of ticks simulated (Tick)
finalTick                                525992374000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     54.31                       # Real time elapsed on the host (Second)
hostTickRate                                 33395149                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9140068                       # Number of bytes of host memory used (Byte)
simInsts                                    299472497                       # Number of instructions simulated (Count)
simOps                                      343236991                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                  5513963                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                    6319765                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 525992374000                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4534357                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         1851416                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     1237                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        1614241                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  14097                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               409613                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            454726                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  71                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4464930                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.361538                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.753934                       # Number of insts issued each cycle (Count)
system.cpu.rename.SQFullEvents                  14518                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.renamedOperands             2324165                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                     3124046                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                  1965626                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                       64                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps               1792917                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   531253                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                    4298                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                 993                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    506194                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                          6227826                       # The number of ROB reads (Count)
system.cpu.rob.writes                         3727023                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  1425946                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    1443044                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 525992374000                       # Cumulative time (in ticks) in various power states (Tick)
system.iocache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.iocache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.iocache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.replacements                         0                       # number of replacements (Count)
system.iocache.prefetchFills                        0                       # number of prefetch fills (Count)
system.iocache.prefetchHits                         0                       # number of prefetch hits (Count)
system.iocache.power_state.pwrStateResidencyTicks::UNDEFINED 525992374000                       # Cumulative time (in ticks) in various power states (Tick)
system.iocache.tags.tagsInUse                      16                       # Average ticks per tags in use ((Tick/Count))
system.iocache.tags.totalRefs                       0                       # Total number of references to valid blocks. (Count)
system.iocache.tags.sampledRefs                     0                       # Sample count of references to valid blocks. (Count)
system.iocache.tags.avgRefs                       nan                       # Average number of references to valid blocks. ((Count/Count))
system.iocache.tags.warmupTick                      0                       # The tick when the warmup percentage was hit. (Tick)
system.iocache.tags.occupancies::pci_ide           16                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.iocache.tags.avgOccs::pci_ide                1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.avgOccs::total                  1                       # Average percentage of cache occupancy ((Ratio/Tick))
system.iocache.tags.occupanciesTaskId::1023           16                       # Occupied blocks per task id (Count)
system.iocache.tags.ageTaskId_1023::3              16                       # Occupied blocks per task id, per block age (Count)
system.iocache.tags.ratioOccsTaskId::1023            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.iocache.tags.tagAccesses                     0                       # Number of tag accesses (Count)
system.iocache.tags.dataAccesses                    0                       # Number of data accesses (Count)
system.iocache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 525992374000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2.demandHits::cpu.mmu.dtb_walker         1408                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.mmu.itb_walker           26                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.inst                    173                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.data                  73167                       # number of demand (read+write) hits (Count)
system.l2.demandHits::cpu.dcache.prefetcher         8574                       # number of demand (read+write) hits (Count)
system.l2.demandHits::total                     83348                       # number of demand (read+write) hits (Count)
system.l2.overallHits::cpu.mmu.dtb_walker         1408                       # number of overall hits (Count)
system.l2.overallHits::cpu.mmu.itb_walker           26                       # number of overall hits (Count)
system.l2.overallHits::cpu.inst                   173                       # number of overall hits (Count)
system.l2.overallHits::cpu.data                 73167                       # number of overall hits (Count)
system.l2.overallHits::cpu.dcache.prefetcher         8574                       # number of overall hits (Count)
system.l2.overallHits::total                    83348                       # number of overall hits (Count)
system.l2.demandMisses::cpu.mmu.dtb_walker           23                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.mmu.itb_walker           25                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.inst                  811                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.data                14768                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::cpu.dcache.prefetcher         4038                       # number of demand (read+write) misses (Count)
system.l2.demandMisses::total                   19665                       # number of demand (read+write) misses (Count)
system.l2.overallMisses::cpu.mmu.dtb_walker           23                       # number of overall misses (Count)
system.l2.overallMisses::cpu.mmu.itb_walker           25                       # number of overall misses (Count)
system.l2.overallMisses::cpu.inst                 811                       # number of overall misses (Count)
system.l2.overallMisses::cpu.data               14768                       # number of overall misses (Count)
system.l2.overallMisses::cpu.dcache.prefetcher         4038                       # number of overall misses (Count)
system.l2.overallMisses::total                  19665                       # number of overall misses (Count)
system.l2.demandMissLatency::cpu.mmu.dtb_walker      1379981                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.mmu.itb_walker      1468375                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.inst        47082000                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.data       858180800                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::cpu.dcache.prefetcher    237368430                       # number of demand (read+write) miss ticks (Tick)
system.l2.demandMissLatency::total         1145479586                       # number of demand (read+write) miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.dtb_walker      1379981                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.mmu.itb_walker      1468375                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.inst       47082000                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.data      858180800                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::cpu.dcache.prefetcher    237368430                       # number of overall miss ticks (Tick)
system.l2.overallMissLatency::total        1145479586                       # number of overall miss ticks (Tick)
system.l2.demandAccesses::cpu.mmu.dtb_walker         1431                       # number of demand (read+write) accesses (Count)
