
---------- Begin Simulation Statistics ----------
simSeconds                                   5.511455                       # Number of seconds simulated (Second)
simTicks                                 5511454542000                       # Number of ticks simulated (Tick)
finalTick                                8997884000800                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  29899.61                       # Real time elapsed on the host (Second)
hostTickRate                                184331981                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    9141088                       # Number of bytes of host memory used (Byte)
simInsts                                   3135944890                       # Number of instructions simulated (Count)
simOps                                     3459426053                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   104882                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     115701                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.bridge.power_state.pwrStateResidencyTicks::UNDEFINED 8997884000800                       # Cumulative time (in ticks) in various power states (Tick)
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                      13778636355                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                      1005757597                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   396523                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                     1016901428                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued               19075372                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            229032985                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         402418029                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                7447                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples         13777600141                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.073808                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.349227                       # Number of insts issued each cycle (Count)
system.cpu.rename.renamedOperands          1422686103                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  1979633557                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups               1326923599                       # Number of integer rename lookups (Count)
system.cpu.rename.vecLookups                      640                       # Number of vector rename lookups (Count)
system.cpu.rename.committedMaps            1089997147                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                332688960                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                 1452092                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing              318452                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                 385149320                       # count of insts added to the skid buffer (Count)
system.cpu.rob.reads                      14740231396                       # The number of ROB reads (Count)
system.cpu.rob.writes                      2031782261                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                771033836                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  777121139                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                      0                       # Number of Memory References (Count)
system.cpu_clk_domain.clock                       400                       # Clock period in ticks (Tick)
system.cpu_voltage_domain.voltage                   1                       # Voltage in Volts (Volt)
system.iobus.transDist::ReadReq                   624                       # Transaction distribution (Count)
system.iobus.transDist::ReadResp                  624                       # Transaction distribution (Count)
system.iobus.transDist::WriteReq                   39                       # Transaction distribution (Count)
system.iobus.transDist::WriteResp                  39                       # Transaction distribution (Count)
system.iobus.pktCount_system.bridge.mem_side_port::system.pci_ide.pio          156                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.bridge.mem_side_port::total          156                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.pci_ide.dma::system.iocache.cpu_side_port         1170                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount_system.pci_ide.dma::total         1170                       # Packet count per connected requestor and responder (Count)
system.iobus.pktCount::total                     1326                       # Packet count per connected requestor and responder (Count)
system.iobus.pktSize_system.bridge.mem_side_port::system.pci_ide.pio           87                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.bridge.mem_side_port::total           87                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.pci_ide.dma::system.iocache.cpu_side_port        36936                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize_system.pci_ide.dma::total        36936                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.pktSize::total                     37023                       # Cumulative packet size per connected requestor and responder (Byte)
system.iobus.power_state.pwrStateResidencyTicks::UNDEFINED 8997884000800                       # Cumulative time (in ticks) in various power states (Tick)
system.iobus.reqLayer16.occupancy              143673                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer16.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.reqLayer17.occupancy              883981                       # Layer occupancy (ticks) (Tick)
system.iobus.reqLayer17.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.respLayer0.occupancy              117000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.iobus.respLayer1.occupancy             2898000                       # Layer occupancy (ticks) (Tick)
system.iobus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.iocache.demandMisses::pci_ide              585                       # number of demand (read+write) misses (Count)
system.iocache.demandMisses::total                585                       # number of demand (read+write) misses (Count)
system.iocache.overallMisses::pci_ide             585                       # number of overall misses (Count)
system.iocache.overallMisses::total               585                       # number of overall misses (Count)
system.iocache.demandMissLatency::pci_ide     89397981                       # number of demand (read+write) miss ticks (Tick)
system.iocache.demandMissLatency::total      89397981                       # number of demand (read+write) miss ticks (Tick)
system.iocache.overallMissLatency::pci_ide     89397981                       # number of overall miss ticks (Tick)
system.iocache.overallMissLatency::total     89397981                       # number of overall miss ticks (Tick)
system.iocache.demandAccesses::pci_ide            585                       # number of demand (read+write) accesses (Count)
system.iocache.demandAccesses::total              585                       # number of demand (read+write) accesses (Count)
system.iocache.overallAccesses::pci_ide           585                       # number of overall (read+write) accesses (Count)
system.iocache.overallAccesses::total             585                       # number of overall (read+write) accesses (Count)
system.iocache.demandMissRate::pci_ide              1                       # miss rate for demand accesses (Ratio)
system.iocache.demandMissRate::total                1                       # miss rate for demand accesses (Ratio)
system.iocache.overallMissRate::pci_ide             1                       # miss rate for overall accesses (Ratio)
system.iocache.overallMissRate::total               1                       # miss rate for overall accesses (Ratio)
system.iocache.demandAvgMissLatency::pci_ide 152817.061538                       # average overall miss latency in ticks ((Tick/Count))
system.iocache.demandAvgMissLatency::total 152817.061538                       # average overall miss latency in ticks ((Tick/Count))
system.iocache.overallAvgMissLatency::pci_ide 152817.061538                       # average overall miss latency ((Tick/Count))
system.iocache.overallAvgMissLatency::total 152817.061538                       # average overall miss latency ((Tick/Count))
system.iocache.blockedCycles::no_mshrs           1427                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.iocache.blockedCauses::no_mshrs            144                       # number of times access was blocked (Count)
system.iocache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.iocache.avgBlocked::no_mshrs          9.909722                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.iocache.demandMshrMisses::pci_ide          585                       # number of demand (read+write) MSHR misses (Count)
system.iocache.demandMshrMisses::total            585                       # number of demand (read+write) MSHR misses (Count)
system.iocache.overallMshrMisses::pci_ide          585                       # number of overall MSHR misses (Count)
system.iocache.overallMshrMisses::total           585                       # number of overall MSHR misses (Count)
system.iocache.demandMshrMissLatency::pci_ide     60147981                       # number of demand (read+write) MSHR miss ticks (Tick)
system.iocache.demandMshrMissLatency::total     60147981                       # number of demand (read+write) MSHR miss ticks (Tick)
system.iocache.overallMshrMissLatency::pci_ide     60147981                       # number of overall MSHR miss ticks (Tick)
system.iocache.overallMshrMissLatency::total     60147981                       # number of overall MSHR miss ticks (Tick)
system.iocache.demandMshrMissRate::pci_ide            1                       # mshr miss ratio for demand accesses (Ratio)
system.iocache.demandMshrMissRate::total            1                       # mshr miss ratio for demand accesses (Ratio)
system.iocache.overallMshrMissRate::pci_ide            1                       # mshr miss ratio for overall accesses (Ratio)
system.iocache.overallMshrMissRate::total            1                       # mshr miss ratio for overall accesses (Ratio)
system.iocache.demandAvgMshrMissLatency::pci_ide 102817.061538                       # average overall mshr miss latency ((Tick/Count))
system.iocache.demandAvgMshrMissLatency::total 102817.061538                       # average overall mshr miss latency ((Tick/Count))
system.iocache.overallAvgMshrMissLatency::pci_ide 102817.061538                       # average overall mshr miss latency ((Tick/Count))
system.iocache.overallAvgMshrMissLatency::total 102817.061538                       # average overall mshr miss latency ((Tick/Count))
system.iocache.replacements                       585                       # number of replacements (Count)
system.iocache.prefetchFills                        0                       # number of prefetch fills (Count)
system.iocache.prefetchHits                         0                       # number of prefetch hits (Count)
system.iocache.ReadReq.misses::pci_ide            585                       # number of ReadReq misses (Count)
system.iocache.ReadReq.misses::total              585                       # number of ReadReq misses (Count)
system.iocache.ReadReq.missLatency::pci_ide     89397981                       # number of ReadReq miss ticks (Tick)
system.iocache.ReadReq.missLatency::total     89397981                       # number of ReadReq miss ticks (Tick)
system.iocache.ReadReq.accesses::pci_ide          585                       # number of ReadReq accesses(hits+misses) (Count)
system.iocache.ReadReq.accesses::total            585                       # number of ReadReq accesses(hits+misses) (Count)
system.iocache.ReadReq.missRate::pci_ide            1                       # miss rate for ReadReq accesses (Ratio)
